geneid	LNCaP_1	LNCaP_2	LNCaP_3
83460	860	739	864
83461	990	959	1041
83463	253	289	302
83464	1114	1115	1277
83468	4	1	2
8347	103	99	157
83473	39	41	52
83475	347	318	381
83478	4	2	5
83479	466	408	504
8348	9	15	22
83480	680	626	707
83481	2471	2473	2824
83482	0	0	1
83483	0	0	0
8349	2335	2105	2508
835	1706	1688	1988
8350	7	8	13
8351	40	39	48
8352	0	1	0
8353	148	156	190
83538	114	122	150
83539	0	0	0
8354	1	0	0
83540	542	509	581
83541	450	412	440
83543	3588	3247	3726
83544	768	755	888
83546	7	2	1
83547	336	330	390
83548	770	756	873
83549	1492	1318	1570
8355	0	0	0
83550	0	0	0
83551	0	0	0
83552	0	0	0
8356	16	5	5
8357	142	145	162
8358	8	1	8
8359	0	1	1
83590	645	598	683
83591	86	98	105
83592	0	0	0
83593	340	318	353
83594	956	961	1093
83595	7	14	7
83596	488	495	607
83597	0	0	0
83598	1	2	0
836	897	863	994
8360	9	2	8
83604	233	207	255
83605	1231	1123	1351
83606	2651	2498	2946
83607	943	963	1083
83608	379	354	432
8361	0	0	0
8362	1	3	3
8363	8	3	4
83636	727	643	786
83637	3120	2959	3434
83638	1235	1101	1219
83639	0	0	0
8364	11	4	10
83640	372	346	443
83641	1185	1045	1185
83642	602	599	726
83643	5	7	7
83648	4	1	1
8365	208	190	236
83650	6	0	7
83655	0	0	0
83656	0	0	0
83657	44	22	32
83658	3769	3625	4038
83659	0	0	0
8366	5	2	8
83660	391	318	404
83661	28	39	41
83666	1112	1104	1365
83667	1207	1083	1321
8367	27	34	39
8368	0	0	0
8369	0	0	0
83690	4	4	7
83692	1189	1316	1318
83693	1006	908	1015
83694	723	741	840
83695	1378	1266	1343
83696	1638	1542	1750
83697	15	18	21
83698	0	2	1
83699	493	467	537
837	327	346	403
8370	0	0	0
83700	31	47	49
83706	15	17	19
83707	827	810	927
83714	0	0	0
83715	94	81	88
83716	317	269	299
83719	258	209	256
8372	654	575	622
83723	19	21	29
83729	6	3	7
83732	421	374	449
83733	16	22	29
83734	420	402	450
83737	1802	1708	2047
83740	0	0	0
83741	0	0	0
83742	957	974	1081
83743	802	753	872
83744	176	166	196
83746	1460	1468	1645
83747	1	0	2
83752	3615	3399	3898
83755	0	0	0
83756	4	7	6
83758	68	54	66
83759	488	513	590
83786	1003	992	1129
83787	1013	917	1082
8379	841	939	948
83795	0	0	0
838	0	0	0
8382	257	214	276
8383	0	0	0
83844	0	0	0
83849	0	0	0
83850	46	46	56
83851	1	0	2
83852	536	555	574
83853	11	5	9
83854	19	13	24
83855	785	729	838
83856	404	396	452
83857	51	30	57
83858	765	763	849
8386	0	0	0
83860	173	188	199
83861	255	252	288
83862	917	827	1038
83866	0	0	0
83867	0	0	0
83869	0	0	1
8387	0	0	0
83871	0	1	0
83872	2	0	1
83873	0	0	0
83874	416	396	428
83875	7	3	5
83876	9	12	12
83877	1089	1026	1120
83878	1	3	3
83879	384	348	385
8388	0	0	0
83881	2	0	0
83882	58	37	54
83886	34	41	50
83887	0	0	0
83888	0	0	0
83889	0	0	1
83890	2	0	0
83891	566	523	592
83892	1231	1144	1363
83893	0	0	0
83894	4	1	5
83895	0	0	0
83896	0	0	0
83897	0	0	0
83899	0	0	0
839	424	355	435
8390	0	0	0
83900	0	0	0
83901	0	0	0
83902	0	1	0
83903	230	216	255
8392	0	0	0
83930	934	838	1029
83931	1770	1692	1967
83932	444	412	461
83933	579	567	683
83935	25	20	28
83937	203	238	232
83938	0	4	3
83939	2863	2819	3112
8394	2724	2563	2894
83940	904	885	899
83941	410	382	460
83942	0	0	1
83943	648	590	710
8395	4	1	9
83953	20	25	24
83955	45	23	32
83956	0	0	0
83957	1	0	1
83959	412	404	424
8396	3693	3621	4112
8398	1721	1665	1781
83982	82	84	85
83983	63	74	94
83985	1158	1068	1207
83986	3676	3585	3977
83987	0	0	0
83988	44	12	23
83989	955	881	944
8399	0	0	0
83990	365	380	478
83992	22	24	34
83998	10	5	2
83999	1116	1029	1162
840	497	467	581
84000	192	135	186
84002	1	0	1
8402	4642	4559	4789
8403	0	0	0
84033	1485	1617	1670
84034	1	1	3
8404	2	1	2
8405	1854	1736	2096
84056	204	172	212
84057	125	119	125
84058	380	426	440
84059	1013	925	1142
8406	7	9	10
84060	355	266	386
84061	3002	2881	3364
84062	423	362	384
84063	3	2	2
84064	1807	1763	1973
84065	1493	1354	1508
84066	1	0	0
84067	966	1086	1056
84068	328	288	384
84069	238	236	296
8407	1614	1480	1818
84070	22	11	27
84071	145	154	192
84072	0	0	0
84073	0	0	0
84074	279	239	277
84075	0	0	0
84076	0	0	0
84077	4	0	3
84078	422	459	528
84079	802	733	849
8408	2604	2532	2844
84080	317	283	334
84081	1102	1122	1274
84083	322	305	371
84084	214	215	254
84085	484	517	625
8409	979	830	956
841	303	264	364
84100	273	254	331
84101	0	0	0
84102	452	373	407
84103	0	0	0
84105	1131	1029	1192
84106	12	15	6
84107	0	0	0
84108	160	182	196
84109	0	0	0
8411	719	653	840
8412	117	104	112
84124	410	378	406
84125	85	77	100
84126	408	413	476
84128	1665	1525	1863
84129	36	42	42
84131	775	776	914
84132	585	483	634
84133	494	521	623
84134	937	820	981
84135	681	640	811
84138	194	157	192
84140	203	183	222
84141	0	2	0
84142	387	394	474
84144	100	124	126
84146	1411	1412	1540
84148	528	499	505
84152	24	18	32
84153	985	959	1019
84154	1725	1617	1973
84159	1139	1113	1299
8416	389	381	463
84162	1861	1905	2228
84163	43	47	55
84164	1640	1576	1775
84166	73	78	76
84167	387	381	455
84168	1108	1085	1203
8417	1023	961	1135
84171	0	0	1
84172	1201	1166	1334
84173	536	485	590
84174	22	17	25
84176	0	0	2
84179	37	41	48
8418	3	3	2
84181	5878	5652	6422
84182	0	1	1
84186	392	369	467
84187	748	721	771
84188	2637	2564	2955
84189	70	75	75
8419	0	0	0
84190	482	432	509
84191	1213	1099	1269
84193	1301	1275	1483
84196	806	760	903
84197	425	437	500
842	333	331	386
8420	2946	2695	3191
84203	0	0	0
84206	614	527	688
84210	0	1	0
84214	40	57	52
84215	1	1	2
84216	127	173	159
84217	162	133	122
84218	0	0	0
84219	463	376	487
84220	1	0	0
84221	373	332	392
84222	60	39	47
84223	411	413	466
84224	97	93	100
84225	208	195	228
84226	0	0	1
84229	11	9	18
84230	32	22	26
84231	2683	2600	2870
84232	2481	2310	2617
84233	675	585	761
84236	851	871	887
84239	1	1	1
8424	0	0	0
84240	376	329	379
84243	550	492	572
84245	779	785	941
84246	436	380	483
84247	3868	3615	3901
84248	2346	2148	2575
84249	4	3	2
8425	1178	1112	1298
84250	312	303	357
84251	8	8	6
84253	289	275	325
84254	816	799	919
84255	2912	2737	3044
84256	958	976	1136
84258	20	21	17
84259	1928	1717	2025
84260	760	740	755
84261	444	442	588
84262	1008	870	1065
84263	1849	1849	2055
84264	371	302	390
84265	378	382	426
84266	958	797	955
84267	527	542	663
84268	1881	1861	2095
84269	814	761	824
8427	1284	1371	1430
84270	521	492	513
84271	3236	3152	3554
84272	661	606	728
84273	2013	1747	2156
84274	1711	1529	1668
84275	705	642	772
84276	280	238	281
84277	1055	999	1170
84278	42	19	38
84279	388	329	332
8428	996	852	960
84280	925	869	928
84281	0	1	0
84282	728	666	787
84283	406	372	445
84284	1277	1145	1290
84285	677	678	768
84286	571	558	603
84287	1227	1088	1243
84288	254	203	270
84289	937	797	926
84290	0	1	1
84292	406	336	392
84293	107	106	115
84294	534	502	557
84295	1564	1463	1752
84296	659	605	764
84298	495	427	502
84299	2442	2223	2444
843	13	1	7
84300	2004	1935	2141
84301	282	283	339
84302	0	0	0
84303	324	307	336
84304	818	765	851
84305	1515	1378	1549
84306	465	441	518
84307	934	880	1000
84309	1084	986	1126
8431	0	0	0
84310	2277	2228	2640
84311	1993	1876	2078
84312	375	364	436
84313	3079	2948	3486
84314	191	183	212
84315	550	526	578
84316	2599	2523	2916
84317	670	632	686
84318	531	489	578
84319	693	737	821
84320	785	745	813
84321	210	190	208
84322	0	0	0
84324	960	854	1058
84326	1621	1502	1667
84327	329	334	378
84328	904	888	1005
84329	3	0	3
8433	0	0	0
84330	354	309	393
84331	670	607	719
84332	0	1	0
84333	820	755	939
84334	714	662	737
84335	3251	3174	3628
84336	549	505	551
84337	1570	1552	1748
8434	108	106	99
84340	2858	2551	3023
84342	710	692	748
84343	846	809	937
8435	0	0	0
8436	2	2	2
84364	1837	1810	1963
84365	1579	1486	1661
84366	3418	3203	3529
8437	6	6	2
84376	1147	1074	1218
8438	674	637	748
8439	764	759	923
844	11	9	5
8440	675	630	721
84417	0	0	0
84418	732	655	764
84419	0	0	0
8443	914	835	1053
84432	0	0	0
84433	1	0	0
84435	0	0	0
84436	1311	1234	1390
84437	510	508	609
84439	1	5	6
8444	94	80	103
84440	1358	1365	1494
84441	10	10	12
84443	139	150	133
84444	1552	1449	1717
84445	928	837	926
84446	61	36	62
84447	1211	1177	1203
84448	11	5	8
84449	259	257	267
8445	376	364	402
84450	632	568	663
84451	179	195	228
84455	342	348	445
84456	288	264	347
84457	0	0	0
84458	904	985	1109
8446	227	237	262
84460	278	305	276
84461	2191	1915	2309
84464	674	639	695
84465	6	2	0
84466	3	2	7
84467	5	10	6
8447	7	4	15
8448	83	75	96
8449	1507	1475	1595
84498	1144	1084	1194
845	0	0	0
8450	3568	3297	3892
84501	293	241	277
84502	0	0	0
84503	250	257	326
84504	0	0	0
8451	1980	1966	2230
84513	2521	2414	2827
84514	470	406	455
84515	755	693	813
84516	2303	2237	2622
84517	267	269	317
84518	189	154	190
84519	4	3	6
8452	2012	1896	2220
84520	306	289	342
84522	1182	988	1136
84524	341	310	346
84525	5	3	7
84527	833	813	935
84528	0	0	0
84529	124	113	126
8453	1576	1519	1783
84530	1	0	3
84532	51	53	58
84536	409	393	393
84539	4	10	14
8454	2081	1946	2254
84541	98	110	105
84542	205	176	212
84545	905	934	943
84546	46	53	42
84547	58	66	76
84548	256	204	257
84549	1273	1199	1350
8455	2573	2614	2835
84552	300	292	310
84553	246	260	282
84557	172	138	152
84559	0	0	0
8456	11	6	8
84560	0	0	0
84561	870	781	899
84569	0	0	0
84570	0	1	1
84572	557	529	642
8458	1438	1407	1591
8459	240	168	228
846	0	0	0
8460	295	352	348
84612	154	155	185
84614	262	275	321
84616	0	0	0
84617	29	30	26
84618	4	4	6
84619	565	556	634
8462	625	560	695
84620	0	0	0
84622	27	27	28
84623	0	0	0
84624	6	0	5
84626	345	353	413
84627	0	0	0
84628	5	3	7
84629	2406	2402	2771
8463	747	755	846
84630	32	17	16
84631	0	0	0
84632	16	30	25
84634	0	2	1
84636	0	0	0
84639	20	23	15
8464	136	142	155
84640	633	638	704
84641	1690	1517	1853
84643	0	0	0
84645	9	10	15
84647	1	0	0
84648	0	0	0
84649	1036	940	1086
84650	919	780	928
84651	0	0	0
84654	2	0	2
84656	4162	3932	4587
84657	38	42	33
84658	0	0	0
84659	0	2	1
84660	8	6	9
84661	1278	1178	1375
84662	241	248	246
84665	0	0	0
84666	0	0	0
84667	5	7	6
84668	438	443	516
84669	1429	1343	1556
8467	2099	2029	2438
84671	357	364	344
84673	0	0	0
84674	10	7	14
84675	0	0	0
84676	0	0	0
84677	0	0	0
84678	1151	1173	1309
84679	1960	1962	2222
8468	3	2	0
84680	0	0	0
84681	1780	1667	1913
84684	0	1	0
84687	1680	1654	1813
84688	2	1	2
84689	0	0	0
84690	0	1	0
84691	1	1	4
84692	0	0	0
84693	145	130	154
84694	0	0	0
84695	33	24	24
84696	79	73	62
84698	143	163	157
84699	0	0	0
847	4196	3761	4555
8470	632	628	772
84700	3	0	3
84701	0	0	0
84705	733	699	742
84706	3006	2878	3255
84707	1009	907	1116
84708	16	13	16
84709	1	1	0
8471	7	11	2
84717	1901	1770	2056
84719	15	19	19
84720	2317	2189	2530
84722	625	613	702
84725	533	530	644
84726	14297	13913	15919
84727	227	189	254
8473	7039	6961	8042
84733	2298	2224	2556
84734	17	18	20
84735	0	1	0
84740	0	0	0
84747	3496	3278	3844
84749	700	683	777
84750	324	310	296
84752	37	25	26
84759	220	225	232
8476	4171	4162	4804
84765	137	111	151
84766	7	9	5
84767	0	0	0
84769	650	659	655
8477	0	0	0
84771	84	81	94
84775	411	367	479
84779	2	1	3
84787	483	478	534
84789	0	0	0
8479	1176	1096	1287
84790	8420	7730	8605
84791	541	512	586
84792	674	638	780
84793	45	36	42
84795	563	497	599
84798	7431	7060	7875
8480	1058	1005	1182
84803	7	14	12
84804	336	326	349
84807	142	127	141
84808	11	24	28
84809	246	223	227
8481	389	418	468
84811	595	561	587
84812	5	5	10
84814	8	4	8
84815	2	2	3
84816	460	336	426
84817	2084	1832	2162
84818	1064	1104	1191
8482	78	76	111
84820	237	260	273
84823	3243	3008	3375
84824	0	0	1
84826	368	343	403
8483	10	14	17
84830	4	16	7
84832	0	0	0
84833	3228	2928	3350
84836	1906	1861	1996
84837	104	89	124
84838	825	812	843
84839	0	0	0
8484	2	5	5
84842	0	0	0
84844	599	549	610
84847	0	0	0
84848	9	7	6
84849	11	14	15
84850	0	0	0
84851	499	463	526
84852	231	175	227
84856	898	790	1006
84858	168	129	210
84859	823	757	843
84861	868	772	916
84864	1220	1242	1432
84865	208	176	299
84866	1694	1641	1820
84867	2	1	0
84868	0	0	3
84869	1240	1122	1286
8487	416	355	435
84870	0	0	0
84871	2	3	2
84872	586	517	562
84873	0	1	0
84874	224	236	257
84875	721	705	893
84876	502	449	497
84878	505	554	598
84879	78	74	104
84881	1296	1244	1483
84883	138	135	173
84885	1809	1670	1840
84886	1275	1192	1405
84888	1170	1139	1309
84889	0	0	0
84890	1058	976	1172
84891	0	0	0
84892	810	686	813
84893	2524	2321	2725
84894	1	2	0
84895	1497	1358	1583
84896	687	644	797
84897	2726	2554	2905
84898	403	409	479
84899	1294	1132	1295
8490	120	121	136
84900	184	198	186
84901	1348	1264	1368
84902	521	493	659
84904	551	522	602
84905	238	227	252
84908	1301	1240	1357
84909	249	216	237
8491	530	552	645
84910	951	930	1090
84911	253	225	241
84912	1232	1220	1346
84913	2	0	0
84914	1973	2086	2253
84915	134	112	138
84916	1242	1202	1387
84918	1105	995	1126
84919	2401	2168	2639
8492	6	9	3
84920	293	260	339
84922	503	466	500
84923	1105	968	1140
84924	337	367	455
84925	594	672	670
84926	1571	1555	1741
84928	1057	1072	1119
84929	0	1	0
8493	654	588	639
84930	515	530	590
84931	0	0	0
84932	783	768	893
84933	53	58	64
84934	1268	1111	1327
84935	0	0	0
84936	534	532	649
84937	939	892	1018
84938	386	256	364
84939	1390	1375	1589
84940	0	0	1
84941	174	157	135
84942	1148	1149	1369
84944	0	1	0
84945	237	222	242
84946	1101	1127	1299
84947	358	353	360
84948	315	273	288
8495	928	843	945
84950	2402	2207	2522
84951	5	5	2
84952	1637	1586	1919
84953	75	91	92
84954	804	741	914
84955	443	414	466
84957	147	157	178
84958	523	612	620
84959	1	4	7
8496	1169	1070	1341
84960	178	155	188
84961	660	696	751
84962	1474	1395	1608
84964	462	471	493
84966	0	0	0
84967	1195	1077	1207
84968	3	0	1
84969	136	122	128
8497	31	60	43
84970	0	0	0
84971	993	865	1029
84973	523	481	551
84975	854	796	833
84976	172	219	220
84978	140	136	153
8498	1871	1756	1982
84981	185	195	198
84983	17	28	31
84984	248	220	239
84985	6	4	8
84986	908	897	1019
84987	759	714	784
84988	1102	990	1190
84989	1	2	3
8499	5111	4929	5887
84991	1293	1199	1458
84992	0	0	0
84993	1887	1757	1920
84996	820	748	865
8500	2077	2028	2334
85001	139	136	154
85002	223	205	197
85003	0	0	0
85004	3	4	3
85007	710	708	774
85009	3	1	2
8501	919	861	922
85012	379	390	409
85013	673	634	691
85014	4010	3976	4319
85015	603	576	690
85016	19	16	14
85019	696	657	738
8502	1959	1836	2140
85021	1032	996	1163
85025	353	345	383
85026	464	395	519
85027	18	22	19
85028	271	267	297
8503	8298	8036	9089
8504	622	583	673
8505	946	903	959
8506	72	66	76
8507	793	725	787
8508	7048	6659	7461
8509	1144	1021	1144
8510	2	3	3
8511	1	1	1
8512	45	62	55
8513	0	0	0
8514	1061	1058	1140
8515	23	21	32
8516	2	4	4
8517	368	374	427
8518	1298	1185	1366
8519	10	9	11
8520	1596	1469	1779
8521	0	0	0
8522	1	0	6
85235	5	1	1
85236	1966	1679	2078
8525	1069	983	1134
8526	483	479	542
8527	927	941	1093
8528	177	168	185
85280	0	0	0
85285	2	0	2
85289	0	0	0
8529	1	4	10
85290	0	0	0
85291	0	0	0
85293	0	1	4
85294	0	0	0
8530	0	0	0
85300	0	0	0
85301	79	69	96
85302	626	610	707
8531	3097	2959	3268
85313	716	689	850
85315	89	78	83
85319	62	54	53
8532	0	0	0
85320	12	13	9
85329	1	1	0
8533	2402	2209	2638
8534	1	1	1
8535	2574	2390	2757
85352	0	2	4
85358	242	261	262
85359	859	839	936
8536	870	812	958
85360	10	8	12
85363	1211	1178	1311
85364	658	599	664
85365	1007	911	1025
85366	9	5	3
85367	47	65	62
85369	1073	1106	1239
8537	78	54	76
85371	143	126	155
85376	27	32	24
85377	900	798	911
85378	1342	1233	1445
85379	2588	2599	2794
8538	13	24	17
85388	18	21	24
85389	11	13	17
8539	3103	3002	3606
85390	27	18	22
85391	6	6	4
85395	315	298	296
85397	0	1	0
8540	623	538	576
85403	1863	1647	1999
85406	2134	2131	2391
85407	126	132	134
85409	61	84	97
8541	659	648	723
85413	4	2	0
85414	1769	1678	1807
85415	1935	1944	2198
85416	114	116	109
85417	92	79	116
8542	7	5	4
8543	1382	1409	1609
85437	1493	1430	1671
85438	0	0	0
85439	449	409	492
8544	347	350	351
85440	2310	2087	2323
85441	973	983	1098
85442	16	20	18
85443	0	0	0
85444	351	295	384
85445	360	372	410
85446	421	365	414
85449	1	3	0
8545	2393	2242	2633
85450	230	213	255
85451	1247	1251	1316
85452	2	1	0
85453	0	0	0
85455	42	40	63
85456	8915	8780	9697
85457	2054	1883	2102
85458	166	169	202
85459	1072	1053	1317
8546	784	705	870
85460	719	693	860
85461	5244	5235	6095
85462	400	447	466
85463	189	172	228
85464	634	617	715
85465	2741	2495	2942
8547	1	0	0
85474	0	0	0
85476	1961	1859	2131
85477	20	21	14
85478	2	0	1
85479	2	0	2
8548	782	752	827
85480	21	23	28
85481	0	0	0
8549	0	0	0
85495	9	7	97
8550	797	739	889
85508	0	0	0
85509	0	0	0
8551	0	0	0
8552	40	41	50
8553	547	491	603
8554	928	786	1044
8555	613	596	625
8556	219	218	265
85569	0	1	0
8557	25	13	30
8558	1467	1505	1730
8559	472	454	553
8560	5041	4722	5497
8562	3173	3120	3488
8563	1288	1365	1380
8564	0	0	0
8565	4182	4061	4532
8566	3868	3818	4241
8567	1942	1868	2002
8568	1231	1019	1191
8569	978	1031	1108
857	1	0	0
8570	7854	7187	8413
8572	0	0	1
8573	1715	1587	1856
8574	1063	1043	1199
8575	882	809	866
8576	991	921	978
8577	0	0	0
8578	73	71	70
858	0	1	2
8581	0	0	1
85865	1977	1848	2208
8587	0	0	0
859	0	0	0
8590	0	1	0
86	1519	1444	1628
860	45	44	39
8600	0	0	0
8601	4	3	1
8602	2316	2309	2750
8603	1447	1412	1539
8604	466	427	432
8605	1	1	1
8607	3074	2859	3421
8608	18	11	17
8609	7	7	12
861	26	13	10
8611	3642	3413	3933
8612	2110	1985	2154
8613	114	100	102
8614	2153	2207	2493
8615	2834	2757	3206
8618	0	0	0
862	0	0	2
8620	53	41	57
8621	1387	1392	1468
8622	9	9	5
8623	1237	1161	1315
8624	1005	923	1093
8625	1553	1507	1722
8626	0	0	0
8629	1088	1018	1149
863	1	0	0
8630	34	23	53
8631	1	0	0
8632	2	4	3
8633	4	4	3
8634	1853	1648	2057
8635	695	661	706
8636	1800	1540	1833
8637	50	51	60
8638	26	46	40
8639	118	143	164
864	3	2	2
8642	80	84	71
8643	47	29	47
8644	80	65	86
8645	194	184	208
8646	41	51	56
8647	2	0	3
8648	2586	2585	2911
8649	872	839	954
865	1115	1007	1216
8650	1592	1511	1610
8651	16	21	15
8653	2324	2269	2668
8654	1	0	0
8655	5437	4967	5660
8658	1975	1864	2176
8659	1171	1054	1277
866	0	0	0
8660	49	39	55
8661	9729	9800	11485
86614	0	0	0
8662	8475	7942	8685
8663	71	88	92
8664	4747	4568	5002
8665	4920	4615	5144
8666	4346	4056	4835
8667	5785	5362	5972
8668	9592	8748	9772
8669	2549	2374	2842
867	1161	1096	1198
8671	1122	1170	1233
8672	2862	2809	3156
8673	1443	1409	1556
8674	307	252	361
8675	1139	1012	1130
8676	0	1	2
8677	982	1028	1152
8678	2744	2759	3072
868	520	554	633
8681	0	0	0
8682	3463	3309	3828
8683	5001	4631	5181
8685	1	0	0
8687	0	0	0
8688	0	0	0
8689	0	1	1
869	0	0	0
8690	253	222	300
8692	2769	2645	2986
8693	10	7	10
8694	1002	943	1151
8697	1535	1427	1687
8698	3	1	0
87	3393	3124	3685
8701	3	1	3
8702	600	604	675
8703	2049	2096	2337
8704	2541	2438	2803
8705	104	122	99
8706	0	0	0
8707	0	0	0
8708	2	1	0
871	10	20	15
8710	0	0	0
8711	530	498	548
8712	43	50	47
8714	3	3	2
8715	0	1	0
8717	349	310	392
87178	1048	997	1184
8718	29	30	29
8720	2460	2346	2526
8721	6945	6662	6993
8722	1376	1367	1454
8723	1374	1270	1571
8724	2645	2492	2874
8725	2508	2214	2744
8726	513	447	577
8727	1373	1280	1507
8728	4	8	3
8729	5028	4684	5201
873	1449	1347	1645
8731	1174	1081	1368
8732	506	517	578
8733	3168	2990	3341
8735	0	0	0
8736	12	4	27
8737	763	704	843
8738	549	541	597
8739	2	2	2
874	111	85	131
8740	0	0	0
8741	419	391	451
8742	0	0	2
8743	6	5	7
8744	92	69	78
8745	153	135	166
8747	16	10	14
8748	0	2	5
8749	4	0	3
875	505	536	616
8751	9230	8876	9790
8754	5409	5363	6041
8756	6	7	4
8759	271	236	252
8760	1565	1468	1608
8761	4735	4444	5208
8763	10353	9896	11477
8764	50	59	53
8766	5999	5546	6531
8767	595	495	633
8771	0	1	0
8772	921	815	945
